Date,Condition,Time,Tray,Plant,Hour_m1,µS/cm_m1,°C_m1,Temp.Comp._m1,Offset_m1,Measure_m1,Hour_m2,µS/cm_m2,°C_m2,Temp.Comp._m2,Offset_m2,Measure_m2,C1/C2,Wet_Mean,Wet_Std,Wet_StdErr,Ecp_Mean,Ecp_Std,Ecp_StdErr,Tmp_Mean,Tmp_Std,Tmp_StdErr,Shelf,Leaf_leaf1_x,Fresh weight (mg)_leaf1,Wet weight (mg)_leaf1,Dry weight (mg)_leaf1,RWC (FW-DW)/(TW-DW)_leaf1,Comment_leaf1,Group_leaf1,Leaf_leaf2_x,Fresh weight (mg)_leaf2,Wet weight (mg)_leaf2,Dry weight (mg)_leaf2,RWC (FW-DW)/(TW-DW)_leaf2,Comment_leaf2,Group_leaf2,Mean Fresh weight,Mean Wet weight,Mean Dry weight,Mean RWC,ID_leaf1,Series_leaf1,Repeat_leaf1,Ambient Humidity_leaf1,Ambient Temperature_leaf1,ECSt mAU_leaf1,gH+_leaf1,Leaf Angle_leaf1,Leaf Temperature Differential_leaf1,LEF_leaf1,Light Intensity (PAR)_leaf1,NPQt_leaf1,Phi2_leaf1,PhiNO_leaf1,PhiNPQ_leaf1,PS1 Active Centers_leaf1,PS1 Open Centers_leaf1,PS1 Over Reduced Centers_leaf1,PS1 Oxidized Centers_leaf1,Relative Chlorophyll_leaf1,Thickness_leaf1,vH+_leaf1,time_leaf1,Plant ID_leaf1,Time of Day_leaf1,User_leaf1,Device ID_leaf1,Latitude_leaf1,Longitude_leaf1,Issues_leaf1,Leaf_leaf1_y,ID_leaf2,Series_leaf2,Repeat_leaf2,Ambient Humidity_leaf2,Ambient Temperature_leaf2,ECSt mAU_leaf2,gH+_leaf2,Leaf Angle_leaf2,Leaf Temperature Differential_leaf2,LEF_leaf2,Light Intensity (PAR)_leaf2,NPQt_leaf2,Phi2_leaf2,PhiNO_leaf2,PhiNPQ_leaf2,PS1 Active Centers_leaf2,PS1 Open Centers_leaf2,PS1 Over Reduced Centers_leaf2,PS1 Oxidized Centers_leaf2,Relative Chlorophyll_leaf2,Thickness_leaf2,vH+_leaf2,time_leaf2,Plant ID_leaf2,Time of Day_leaf2,User_leaf2,Device ID_leaf2,Latitude_leaf2,Longitude_leaf2,Issues_leaf2,Leaf_leaf2_y,Mean_Thickness,Mean_ECSt mAU,Mean_gH+,Mean_Leaf Temperature Differential,Mean_LEF,Mean_NPQt,Mean_Phi2,Mean_PhiNO,Mean_PhiNPQ,Mean_PS1 Active Centers,Mean_PS1 Open Centers,Mean_PS1 Over Reduced Centers,Mean_PS1 Oxidized Centers,Mean_Relative Chlorophyll,Mean_vH+
20240123,Drought,12,10,M,21:12:35,12.04,20.9,ATC2,0,1,22:00:02,61.3,24.9,ATC2,0,2,0.196411093,30.53333333,0.251661148,0.145296631,252.5,6.173329734,3.564173584,20.63333333,0.2081666,0.120185043,3,1,11,13.6,0.8,0.796875,,91,2,43.3,52.4,3,0.815789474,,91,27.15,33,1.9,0.806332237,4051087,Whole Data Set,1,41.069,24.77,0.00011,208.135,25.686,-0.88,11.30042295,37.991,0.938,0.661,0.175,0.164,0.419,1.275,-0.713,0.438,17.3,0.19,0.023,01/23/2024 6:25 PM,10Ml5,18.42972222,Alice Malivert,52:00:08:b6,51.4993656,-0.1755757,,5,4051088,Whole Data Set,1,41.017,24.8,0.00013,151.444,19.738,-0.57,11.59457805,38.399,0.748,0.671,0.188,0.141,0.41,0.987,-0.432,0.445,19.58,0.36,0.02,01/23/2024 6:26 PM,10Ml9,18.44361111,Alice Malivert,52:00:08:b6,51.4993293,-0.1755773,,9,0.275,0.00012,179.7895,-0.725,11.4475005,0.843,0.666,0.1815,0.1525,0.4145,1.131,-0.5725,0.4415,18.44,0.0215
20240123,Drought,12,10,N,21:14:15,6.722,21.3,ATC2,0,1,22:00:52,29,24.1,ATC2,0,2,0.231793103,39.53333333,1.847520861,1.066666667,279.3,8.336066219,4.812830075,20.33333333,0.288675135,0.166666667,3,1,3.1,3.7,0.2,0.828571429,"white stains, dry crumbled",92,2,17.6,21.5,1.3,0.806930693,,92,10.35,12.6,0.75,0.817751061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240123,Control,12,13,A,,,,,,,,,,,,,,64.13333333,2.236813209,1.291424709,195.8,40.707616,23.50255305,19.46666667,0.305505046,0.176383421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240123,Control,12,13,B,21:15:45,9.018,21.3,ATC2,0,1,22:01:43,41.86,24.8,ATC2,0,2,0.215432394,67.9,4.138840417,2.389560629,226.2333333,55.98163389,32.3210114,19.1,0.1,0.057735027,4,1,15.9,18.2,1.3,0.863905325,,81,2,21.7,26,1.3,0.825910931,,81,18.8,22.1,1.3,0.844908128,4051090,Whole Data Set,1,40.818,24.83,0.00013,126.111,18.038,-0.8,9.7744995,33.162,0.917,0.655,0.18,0.165,0.367,0.694,-0.191,0.498,17.11,0.16,0.016,01/23/2024 6:28 PM,13Bl5,18.47194444,Alice Malivert,52:00:08:b6,51.4993512,-0.1755728,,5,4051091,Whole Data Set,1,40.718,24.83,0.00014,212.689,7.499,-0.6,12.2921352,40.892,0.822,0.668,0.182,0.15,0.522,0.673,-0.035,0.363,18.37,0.18,0.03,01/23/2024 6:29 PM,13Bl9,18.48611111,Alice Malivert,52:00:08:b6,51.499334,-0.1755847,,9,0.17,0.000135,169.4,-0.7,11.03331735,0.8695,0.6615,0.181,0.1575,0.4445,0.6835,-0.113,0.4305,17.74,0.023
20240123,Control,12,13,N,21:16:56,3.808,21.5,ATC2,0,1,22:02:33,12.17,25,ATC2,0,2,0.312900575,73.06666667,2.107921567,1.217009084,254.3666667,18.4819732,10.6705722,19.33333333,0.115470054,0.066666667,4,1,4.9,5.8,0.3,0.836363636,yellow stain,82,2,19.1,22.9,1.4,0.823255814,,82,12,14.35,0.85,0.829809725,4051093,Whole Data Set,1,40.774,24.83,0.0001,133.171,4.268,-1.02,10.7302464,38.336,1.233,0.622,0.169,0.209,0.637,0.63,-0.079,0.449,9.19,0.06,0.013,01/23/2024 6:31 PM,13Nl5,18.51861111,Alice Malivert,52:00:08:b6,51.4993495,-0.1755779,,5,4051092,Whole Data Set,1,40.718,24.83,0.00013,274.607,5.94,-0.7,11.9876085,40.485,0.856,0.658,0.184,0.158,0.311,1.553,-0.76,0.207,18.66,0.22,0.036,01/23/2024 6:30 PM,13Nl9,18.50194444,Alice Malivert,52:00:08:b6,51.4993738,-0.1755517,,9,0.14,0.000115,203.889,-0.86,11.35892745,1.0445,0.64,0.1765,0.1835,0.474,1.0915,-0.4195,0.328,13.925,0.0245
20240123,Drought,12,14,A,21:18:16,12.5,21.4,ATC2,0,1,22:03:33,49.89,24.1,ATC2,0,2,0.250551213,12.1,0.264575131,0.152752523,,,,20.23333333,0.115470054,0.066666667,4,1,14.3,17.2,1.3,0.817610063,,93,2,28.3,34.9,2.2,0.798165138,,93,21.3,26.05,1.75,0.8078876,4051095,Whole Data Set,1,40.944,24.86,0.00003,256.603,20.963,-0.63,10.2346578,33.251,0.83,0.684,0.173,0.143,0.568,1.03,-0.134,0.104,12,0.3,0.008,01/23/2024 6:31 PM,14Al5,18.53111111,Alice Malivert,52:00:08:b6,51.4993443,-0.1755749,,5,4051096,Whole Data Set,1,40.791,24.9,0.0001,137.668,16.751,-0.57,10.7301474,35.378,0.864,0.674,0.175,0.151,0.374,0.86,-0.054,0.194,23.44,0.24,0.014,01/23/2024 6:32 PM,14Al9,18.54333333,Alice Malivert,52:00:08:b6,51.4993652,-0.175589,,9,0.27,0.000065,197.1355,-0.6,10.4824026,0.847,0.679,0.174,0.147,0.471,0.945,-0.094,0.149,17.72,0.011
20240123,Drought,12,14,B,21:19:16,12.05,21.2,ATC2,0,1,22:04:23,58.54,24.4,ATC2,0,2,0.205842159,8.866666667,2.122105872,1.225198397,,,,20.36666667,0.057735027,0.033333333,4,1,11.4,13.2,0.9,0.853658537,,94,2,35.4,44.3,2.7,0.786057692,damaged,94,23.4,28.75,1.8,0.819858114,4051098,Whole Data Set,1,40.862,24.95,0.0001,195.617,17.699,-0.76,10.0829052,33.244,0.919,0.674,0.17,0.156,0.345,2.046,-0.892,-0.154,21.72,0.28,0.02,01/23/2024 6:33 PM,14Bl5,18.5575,Alice Malivert,52:00:08:b6,51.4993502,-0.1756109,,5,4051099,Whole Data Set,1,40.882,25.03,0.0001,187.004,14.199,-0.66,9.21587085,30.073,0.781,0.681,0.179,0.14,0.461,1.063,-0.577,0.514,21.32,0.41,0.019,01/23/2024 6:34 PM,14Bl9,18.56916667,Alice Malivert,52:00:08:b6,51.4993643,-0.1755754,,9,0.345,0.0001,191.3105,-0.71,9.649388025,0.85,0.6775,0.1745,0.148,0.403,1.5545,-0.7345,0.18,21.52,0.0195
20240123,Drought,12,14,N,,,,,,,,,,,,,,15.86666667,1.5011107,0.866666667,212.1,1.697056275,0.979795897,20.43333333,0.057735027,0.033333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240125,Control,14,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4051100,Whole Data Set,1,44.604,20.72,0.00019,177.469,6.079,-0.23,15.74542125,52.775,0.715,0.663,0.196,0.14,0.726,0.757,0.11,0.133,18.48,0.34,0.034,01/23/2024 6:02 PM,1Al9,18.04638889,Alice Malivert,52:00:08:b6,51.4993582,-0.1755446,,9,0.34,0.00019,177.469,-0.23,15.74542125,0.715,0.663,0.196,0.14,0.726,0.757,0.11,0.133,18.48,0.034
20240125,Drought,14,2,I,22:02:40,18.45,20.9,ATC2,0,1,23:41:02,72.08,19.2,ATC2,0,2,0.255965594,19.83333333,0.404145188,0.233333333,224.5666667,8.927112262,5.154070667,20.83333333,0.2081666,0.120185043,1,1,10.4,12.2,0.8,0.842105263,dried when taking measure fw,105,2,43.1,56.5,3.5,0.747169811,,105,26.75,34.35,2.15,0.794637537,4054633,Whole Data Set,1,44.567,21.34,0.00011,119.741,9.749,-0.19,11.6942571,37.231,0.782,0.698,0.17,0.133,1.125,0.134,0.712,0.154,24.64,0.14,0.013,01/25/2024 7:21 PM,2Il5,19.3575,Alice Malivert,52:00:08:b6,51.4993481,-0.1755488,,5,4054635,Whole Data Set,1,44.426,21.59,0.00011,256.175,6.135,-0.26,11.22010155,36.721,0.671,0.679,0.192,0.129,1.287,0.859,0.177,-0.036,30.62,0.25,0.028,01/25/2024 7:22 PM,2Il9,19.37333333,Alice Malivert,52:00:08:b6,51.4993503,-0.1755674,,9,0.195,0.00011,187.958,-0.225,11.45717933,0.7265,0.6885,0.181,0.131,1.206,0.4965,0.4445,0.059,27.63,0.0205
20240125,Control,14,3,B,22:04:20,10.97,21,ATC2,0,1,23:42:13,49.42,19,ATC2,0,2,0.221974909,69.13333333,4.067349669,2.348285427,242.0666667,36.50977038,21.07892576,20.23333333,0.057735027,0.033333333,1,1,10.9,13.1,0.8,0.821138211,,95,2,52.8,64,4,0.813333333,,95,31.85,38.55,2.4,0.817235772,4054636,Whole Data Set,1,44.814,21.81,0.00008,219.162,15.372,-0.3,10.3122747,34.827,0.914,0.658,0.179,0.163,0.615,0.757,0.133,0.109,17.98,0.12,0.018,01/25/2024 7:23 PM,3Bl5,19.3875,Alice Malivert,52:00:08:b6,51.4993521,-0.1755642,,5,4054637,Whole Data Set,1,44.677,22.1,0.0001,112.749,17.916,-0.35,8.66336625,28.105,0.627,0.685,0.193,0.121,0.918,0.616,0.301,0.083,25.1,0.49,0.011,01/25/2024 7:24 PM,3Bl9,19.4075,Alice Malivert,52:00:08:b6,51.4993431,-0.17556,,9,0.305,0.00009,165.9555,-0.325,9.487820475,0.7705,0.6715,0.186,0.142,0.7665,0.6865,0.217,0.096,21.54,0.0145
20240125,Control,14,3,D,22:05:10,17.7,21,ATC2,0,1,23:42:53,68.56,19.4,ATC2,0,2,0.258168028,68.7,5.99082632,3.458805189,217.5333333,17.38083235,10.03482824,20.16666667,0.288675135,0.166666667,1,1,11.5,13.8,1.1,0.818897638,yellow tip,96,2,85.3,108.1,6.9,0.774703557,,96,48.4,60.95,4,0.796800598,4054639,Whole Data Set,1,45.45,22.38,0.00008,144.061,18.143,-0.53,8.57455875,28.229,0.803,0.675,0.18,0.145,1.018,0.315,0.596,0.09,20.71,0.2,0.012,01/25/2024 7:25 PM,3Dl5,19.4275,Alice Malivert,52:00:08:b6,51.4993389,-0.1755606,,5,4054641,Whole Data Set,1,44.894,22.82,0.00006,164.507,14.598,-0.67,9.9571158,33.937,0.76,0.652,0.198,0.15,1.248,0.292,0.648,0.06,26.68,0.43,0.01,01/25/2024 7:27 PM,3Dl9,19.45722222,Alice Malivert,52:00:08:b6,51.4993679,-0.1755596,,9,0.315,0.00007,154.284,-0.6,9.265837275,0.7815,0.6635,0.189,0.1475,1.133,0.3035,0.622,0.075,23.695,0.011
20240125,Control,14,3,G,,,,,,,,,,,,,,68.26666667,1.855622088,1.071343912,245.0666667,39.13340432,22.59368152,20.93333333,0.709459888,0.409606858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240125,Drought,14,4,B,22:06:30,9.209,20.9,ATC2,0,1,23:43:53,48.74,18.9,ATC2,0,2,0.188941321,16.83333333,0.493288286,0.284800125,233.2333333,5.522982286,3.18869531,21.06666667,0.115470054,0.066666667,1,1,9.7,12.6,0.8,0.754237288,,106,2,33.4,41,2.2,0.804123711,,106,21.55,26.8,1.5,0.7791805,4054642,Whole Data Set,1,44.643,22.97,0.00012,220.936,37.996,-0.68,10.2931398,35.796,0.908,0.639,0.189,0.172,0.625,0.648,0.186,0.165,16.81,0.09,0.027,01/25/2024 7:28 PM,4Bl5,19.47027778,Alice Malivert,52:00:08:b6,51.4993265,-0.175569,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.00012,220.936,-0.68,10.2931398,0.908,0.639,0.189,0.172,0.625,0.648,0.186,0.165,16.81,0.027
20240125,Drought,14,4,D,22:08:20,25.39,21.1,ATC2,0,1,23:44:53,75.82,19.2,ATC2,0,2,0.334872065,18.13333333,0.723417814,0.41766547,234.8,6.207253821,3.583759665,21.16666667,0.057735027,0.033333333,1,,,,,,,,2,50.6,64.3,4,0.772802653,damaged,107,50.6,64.3,4,0.772802653,4054643,Whole Data Set,1,44.629,23.27,0.00015,117.917,15.728,-0.46,8.9258796,30.008,0.896,0.661,0.179,0.16,0.77,0.769,0.138,0.093,19.72,0.19,0.018,01/25/2024 7:30 PM,4Dl5,19.50027778,Alice Malivert,52:00:08:b6,51.4993508,-0.1755629,,5,4054644,Whole Data Set,1,44.688,23.43,0.0001,279.594,20.095,-0.38,11.40000975,36.983,0.711,0.685,0.184,0.131,0.553,1.366,-0.425,0.059,27.97,0.4,0.028,01/25/2024 7:30 PM,4Dl9,19.51472222,Alice Malivert,52:00:08:b6,51.4993469,-0.1755664,,9,0.295,0.000125,198.7555,-0.42,10.16294468,0.8035,0.673,0.1815,0.1455,0.6615,1.0675,-0.1435,0.076,23.845,0.023
20240125,Drought,14,4,D,22:08:20,25.39,21.1,ATC2,0,1,23:44:53,75.82,19.2,ATC2,0,2,0.334872065,18.13333333,0.723417814,0.41766547,234.8,6.207253821,3.583759665,21.16666667,0.057735027,0.033333333,,1,11.2,14.5,1.1,0.753731343,brown tip,,,,,,,,,11.2,14.5,1.1,0.753731343,4054643,Whole Data Set,1,44.629,23.27,0.00015,117.917,15.728,-0.46,8.9258796,30.008,0.896,0.661,0.179,0.16,0.77,0.769,0.138,0.093,19.72,0.19,0.018,01/25/2024 7:30 PM,4Dl5,19.50027778,Alice Malivert,52:00:08:b6,51.4993508,-0.1755629,,5,4054644,Whole Data Set,1,44.688,23.43,0.0001,279.594,20.095,-0.38,11.40000975,36.983,0.711,0.685,0.184,0.131,0.553,1.366,-0.425,0.059,27.97,0.4,0.028,01/25/2024 7:30 PM,4Dl9,19.51472222,Alice Malivert,52:00:08:b6,51.4993469,-0.1755664,,9,0.295,0.000125,198.7555,-0.42,10.16294468,0.8035,0.673,0.1815,0.1455,0.6615,1.0675,-0.1435,0.076,23.845,0.023
20240125,Drought,14,4,G,22:09:41,21.43,21.3,ATC2,0,1,23:45:53,78.29,19.2,ATC2,0,2,0.273725891,20.9,1.5,0.866025404,218.9,8.122191822,4.689349635,20.96666667,0.472581563,0.272845092,1,1,17.9,21.3,1.7,0.826530612,,108,2,38.5,48.8,3.2,0.774122807,,108,28.2,35.05,2.45,0.80032671,4054645,Whole Data Set,1,46.294,23.66,0.00011,150.469,2.215,-0.41,10.57969305,33.443,0.659,0.703,0.179,0.118,1.173,0.366,0.456,0.177,27.36,0.21,0.017,01/25/2024 7:32 PM,4Gl5,19.53638889,Alice Malivert,52:00:08:b6,51.4993554,-0.1755619,,5,4054647,Whole Data Set,1,44.96,23.81,0.00002,986.551,6.437,-0.56,3.8884032,12.274,0.647,0.704,0.18,0.116,0.591,1.031,-0.366,0.334,26.97,0.33,0.02,01/25/2024 7:33 PM,4Gl9,19.55055556,Alice Malivert,52:00:08:b6,51.499361,-0.1755523,,9,0.27,0.000065,568.51,-0.485,7.234048125,0.653,0.7035,0.1795,0.117,0.882,0.6985,0.045,0.2555,27.165,0.0185
20240125,Control,14,5,I,22:11:11,6.196,21.2,ATC2,0,1,23:46:33,40.6,19,ATC2,0,2,0.152610837,68.8,1.868154169,1.078579312,233.7333333,21.50565817,12.41629753,21.2,0.1,0.057735027,2,1,7.6,9.3,0.4,0.808988764,damaged,97,2,25.4,31.5,1.9,0.793918919,,97,16.5,20.4,1.15,0.801453841,4054649,Whole Data Set,1,44.165,23.99,0.00004,190.025,6.48,-0.56,3.12147,10.51,0.875,0.66,0.181,0.159,0.631,0.516,0.399,0.085,16.35,0.13,0.008,01/25/2024 7:33 PM,5Il5,19.56388889,Alice Malivert,52:00:08:b6,51.4993526,-0.175558,,5,4054651,Whole Data Set,1,43.66,24.18,0.00006,111.075,4.128,-0.75,6.4725003,21.826,1.012,0.659,0.17,0.171,0.407,0.83,-0.132,0.302,3.4,0.32,0.007,01/25/2024 7:34 PM,5Il9,19.57861111,Alice Malivert,52:00:08:b6,51.4993442,-0.1755592,,9,0.225,0.00005,150.55,-0.655,4.79698515,0.9435,0.6595,0.1755,0.165,0.519,0.673,0.1335,0.1935,9.875,0.0075
20240125,Drought,14,6,I,22:12:31,11.27,21.1,ATC2,0,1,23:47:03,44.69,19.3,ATC2,0,2,0.252181696,21.9,1.311487705,0.757187779,240.6666667,3.156474827,1.822391591,21.9,0.2,0.115470054,2,1,8.7,10.7,0.2,0.80952381,"damaged, difficult dry",109,2,30.7,36.8,2,0.824712644,,109,19.7,23.75,1.1,0.817118227,4054653,Whole Data Set,1,43.193,24.31,0.00003,315.967,8.531,-0.72,2.382939,8.06,1.098,0.657,0.164,0.18,0.496,0.451,0.36,0.188,3.99,0.15,0.009,01/25/2024 7:35 PM,6Il5,19.59194444,Alice Malivert,52:00:08:b6,51.4993497,-0.1755548,,5,4054655,Whole Data Set,1,42.399,24.42,0.00008,185.605,7.092,-0.61,7.148268,23.78,0.782,0.668,0.186,0.145,0.571,0.664,0.036,0.301,19.57,0.21,0.015,01/25/2024 7:36 PM,6Il9,19.60416667,Alice Malivert,52:00:08:b6,51.4993407,-0.1755593,,9,0.18,0.000055,250.786,-0.665,4.7656035,0.94,0.6625,0.175,0.1625,0.5335,0.5575,0.198,0.2445,11.78,0.012
20240125,Control,14,7,D,22:14:01,14.9,21,ATC2,0,1,23:47:34,61.4,19.2,ATC2,0,2,0.24267101,67.1,1.2,0.692820323,249.2333333,21.80764392,12.59064909,21.26666667,0.115470054,0.066666667,2,,,,,,,,2,42,52.7,3.2,0.783838384,,98,42,52.7,3.2,0.783838384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4054660,Whole Data Set,1,41.455,24.84,0.0001,414.43,2.729,-0.71,7.5190275,24.754,0.67,0.675,0.195,0.13,0.806,0.584,0.247,0.169,28.1,0.54,0.041,01/25/2024 7:38 PM,7Dl9,19.63944444,Alice Malivert,52:00:08:b6,51.4993542,-0.1755577,,9,0.54,0.0001,414.43,-0.71,7.5190275,0.67,0.675,0.195,0.13,0.806,0.584,0.247,0.169,28.1,0.041
20240125,Drought,14,8,B,22:14:51,9.878,21.2,ATC2,0,1,23:48:14,49.83,19.3,ATC2,0,2,0.198233996,15.7,1.44222051,0.8326664,214.85,4.454772721,2.57196423,21.8,0.519615242,0.3,2,1,12.1,13.5,0.6,0.891472868,brown spots,110,2,39,47.3,2.6,0.814317673,a bit stuck wet,110,25.55,30.4,1.6,0.852895271,4054662,Whole Data Set,1,41.294,25.02,0.00004,84.099,0.753,-0.99,4.385097,15.108,1.079,0.645,0.171,0.184,0.681,0.511,0.289,0.2,10.3,0.23,0.003,01/25/2024 7:39 PM,8Bl5,19.65277778,Alice Malivert,52:00:08:b6,51.4993469,-0.1755574,,5,4054664,Whole Data Set,1,40.962,25.17,0.00012,215.39,5,-0.98,6.3161901,20.918,0.768,0.671,0.186,0.143,0.499,0.853,-0.049,0.197,19.44,0.36,0.026,01/25/2024 7:39 PM,8Bl9,19.66444444,Alice Malivert,52:00:08:b6,51.4993602,-0.1755574,,9,0.295,0.00008,149.7445,-0.985,5.35064355,0.9235,0.658,0.1785,0.1635,0.59,0.682,0.12,0.1985,14.87,0.0145
20240125,Drought,14,8,D,22:16:41,12.68,21.4,ATC2,0,1,23:48:54,64.98,19.2,ATC2,0,2,0.195136965,17.4,1.2489996,0.721110255,243.7,8.916838005,5.148138822,21.9,0,2.51E-15,2,1,11.1,14,0.7,0.781954887,difficult dry,111,,,,,,,,11.1,14,0.7,0.781954887,4054666,Whole Data Set,1,40.537,25.3,0.00016,164.987,6.178,-1.07,10.587591,37.346,0.975,0.63,0.187,0.183,0.629,0.8,0.033,0.167,17.58,0.2,0.026,01/25/2024 7:40 PM,8Dl5,19.67722222,Alice Malivert,52:00:08:b6,51.4993473,-0.1755586,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.00016,164.987,-1.07,10.587591,0.975,0.63,0.187,0.183,0.629,0.8,0.033,0.167,17.58,0.026
20240125,Control,14,9,I,22:22:52,13.56,21.2,ATC2,0,1,23:49:44,57.85,13.9,ATC2,0,2,0.234399309,69.13333333,1.167618659,0.674124947,239.2666667,12.01388086,6.936217349,20.66666667,0.152752523,0.08819171,3,1,10.9,12.3,0.5,0.881355932,,99,2,52.9,60.6,3.9,0.864197531,,99,31.9,36.45,2.2,0.872776732,4054669,Whole Data Set,1,40.099,25.52,0.00015,167.599,5.842,-1.09,10.0746261,35.091,0.9,0.638,0.19,0.171,0.448,0.631,-0.222,0.591,13.81,0.16,0.025,01/25/2024 7:42 PM,9Il5,19.70388889,Alice Malivert,52:00:08:b6,51.4993671,-0.1755688,,5,4054671,Whole Data Set,1,39.625,25.61,0.00012,182.345,22.588,-1.1,9.8933967,33.011,0.738,0.666,0.192,0.142,0.686,0.846,0.055,0.099,19.37,0.56,0.022,01/25/2024 7:42 PM,9Il9,19.71583333,Alice Malivert,52:00:08:b6,51.4993665,-0.1755735,,9,0.36,0.000135,174.972,-1.095,9.9840114,0.819,0.652,0.191,0.1565,0.567,0.7385,-0.0835,0.345,16.59,0.0235
20240125,Control,14,11,B,22:24:22,15.14,21.1,ATC2,0,1,23:54:34,60.21,15.2,ATC2,0,2,0.251453247,69.53333333,1.833939294,1.058825345,244.8666667,22.48673683,12.98272356,20.93333333,0.152752523,0.08819171,3,1,11.7,13.8,1.1,0.834645669,,100,2,42.6,50.9,3.2,0.825995807,stuck and damaged wet,100,27.15,32.35,2.15,0.830320738,4054673,Whole Data Set,1,39.095,25.69,0.0001,270.99,30.06,-1.36,10.1687544,34.447,0.918,0.656,0.179,0.165,0.343,1.984,-0.749,-0.235,19.46,0.22,0.027,01/25/2024 7:43 PM,11Bl5,19.73027778,Alice Malivert,52:00:08:b6,51.4993295,-0.1755669,,5,4054676,Whole Data Set,1,38.648,25.7,0.00013,156.185,9.293,-1.13,10.6147728,35.632,0.81,0.662,0.187,0.151,0.604,0.344,0.359,0.297,22.67,0.19,0.02,01/25/2024 7:44 PM,11Bl9,19.74444444,Alice Malivert,52:00:08:b6,51.4993568,-0.1755562,,9,0.205,0.000115,213.5875,-1.245,10.3917636,0.864,0.659,0.183,0.158,0.4735,1.164,-0.195,0.031,21.065,0.0235
20240125,Control,14,11,D,22:25:02,11.44,21,ATC2,0,1,23:57:35,61.66,14.5,ATC2,0,2,0.185533571,69.56666667,1.101514109,0.635959468,219.2,19.33313218,11.16198907,20.93333333,0.2081666,0.120185043,3,1,12,13,0.9,0.917355372,,101,2,50.3,60.8,3.8,0.815789474,,101,31.15,36.9,2.35,0.866572423,4054678,Whole Data Set,1,38.335,25.7,0.00008,271.206,37.77,-0.99,7.5995487,25.862,1.007,0.653,0.173,0.174,0.4,1.176,-0.457,0.281,13.32,0.15,0.022,01/25/2024 7:45 PM,11Dl5,19.76027778,Alice Malivert,52:00:08:b6,51.4993407,-0.1755708,,5,4054680,Whole Data Set,1,38.636,25.68,0.00012,141.311,29.356,-1.49,11.123973,35.826,0.702,0.69,0.182,0.128,-0.574,-0.803,2.204,-0.401,25.84,0.49,0.017,01/25/2024 7:46 PM,11Dl9,19.77638889,Alice Malivert,52:00:08:b6,51.4993642,-0.1755715,,9,0.32,0.0001,206.2585,-1.24,9.36176085,0.8545,0.6715,0.1775,0.151,-0.087,0.1865,0.8735,-0.06,19.58,0.0195
20240125,Control,14,11,G,22:28:23,18.42,21.6,ATC2,0,1,23:58:15,68.98,15.6,ATC2,0,2,0.267033923,72.26666667,2.138535324,1.234683945,225.8333333,13.92312226,8.038518382,20.76666667,0.152752523,0.08819171,3,1,6.3,7.3,0,0.863013699,small and yellow spots,102,,,,,,,,6.3,7.3,0,0.863013699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4054684,Whole Data Set,1,38.794,25.7,0.00014,158.54,19.421,-4.27,9.84250575,33.495,0.888,0.653,0.184,0.163,0.243,1.305,-1.075,0.77,19.93,0.59,0.022,01/25/2024 7:48 PM,11Gl9,19.80444444,Alice Malivert,52:00:08:b6,51.4993602,-0.1755681,,9,0.59,0.00014,158.54,-4.27,9.84250575,0.888,0.653,0.184,0.163,0.243,1.305,-1.075,0.77,19.93,0.022
20240125,Drought,14,12,B,22:29:13,12.32,21.4,ATC2,0,1,23:59:15,51.42,15.5,ATC2,0,2,0.239595488,34.43333333,1.855622088,1.071343912,239.9333333,10.14018409,5.854438013,21.2,0.2,0.115470054,3,,,,,,,,2,,47.5,2.8,,,112,,47.5,2.8,,4054685,Whole Data Set,1,38.66,25.71,0.00009,165.607,19.427,-1.28,9.6684975,34.05,1.13,0.631,0.173,0.196,0.278,0.775,-0.193,0.418,6.03,0.12,0.015,01/25/2024 7:49 PM,12Bl5,19.81805556,Alice Malivert,52:00:08:b6,51.4993276,-0.1755625,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.00009,165.607,-1.28,9.6684975,1.13,0.631,0.173,0.196,0.278,0.775,-0.193,0.418,6.03,0.015
